epoch,train_loss,train_err,test_err
0,1.4050638675689697,0.57402,0.5624
1,1.0474590063095093,0.43966,0.4181
2,0.9141898155212402,0.36098,0.355
3,0.763830840587616,0.44134,0.4449
4,0.7929832935333252,0.28306,0.2888
5,0.6285937428474426,0.24594,0.253
6,0.5799829959869385,0.22738,0.2235
7,0.692097544670105,0.2402,0.251
8,0.5976549386978149,0.20422,0.2065
9,0.5227469205856323,0.22154,0.2221
10,0.5810222029685974,0.23066,0.2438
11,0.41803044080734253,0.22572,0.2416
12,0.5088039636611938,0.1748,0.1825
13,0.6938899755477905,0.19426,0.2139
14,0.4753623902797699,0.19634,0.2049
15,0.5953823924064636,0.15824,0.1825
16,0.42585140466690063,0.16824,0.183
17,0.33408015966415405,0.17014,0.1855
18,0.46663975715637207,0.19406,0.2083
19,0.4092365801334381,0.15248,0.1752
20,0.5815302133560181,0.14236,0.1683
21,0.4848448634147644,0.15492,0.1834
22,0.33062562346458435,0.1749,0.1913
23,0.3608504831790924,0.1487,0.1733
24,0.36513519287109375,0.15394,0.1772
25,0.41034024953842163,0.15784,0.1799
26,0.38407501578330994,0.17552,0.2017
27,0.40605807304382324,0.17198,0.1953
28,0.30160874128341675,0.14842,0.1694
29,0.39345502853393555,0.15668,0.1796
30,0.45338091254234314,0.16944,0.2037
31,0.29730650782585144,0.16686,0.1927
32,0.2309095412492752,0.17426,0.2139
33,0.389872282743454,0.13362,0.1584
34,0.34980273246765137,0.13502,0.1666
35,0.5276586413383484,0.13162,0.1647
36,0.4546557366847992,0.14298,0.1707
37,0.41531047224998474,0.12842,0.159
38,0.288437157869339,0.13878,0.1696
39,0.4572310447692871,0.15162,0.1794
40,0.24163644015789032,0.13024,0.16
41,0.2459884136915207,0.10942,0.1446
42,0.3333033621311188,0.13284,0.1723
43,0.33399200439453125,0.1273,0.1581
44,0.2543255686759949,0.12984,0.1646
45,0.3885379731655121,0.10894,0.1481
46,0.43163222074508667,0.12756,0.1557
47,0.3874117136001587,0.14222,0.1817
48,0.19558162987232208,0.11188,0.1451
49,0.4153691828250885,0.12542,0.1543
50,0.40833935141563416,0.11792,0.1561
51,0.1782798320055008,0.12966,0.1649
52,0.2398897111415863,0.1154,0.1452
53,0.46103358268737793,0.11588,0.1538
54,0.22023174166679382,0.1238,0.157
55,0.18057110905647278,0.13092,0.1617
56,0.36441153287887573,0.18478,0.2207
57,0.2552238702774048,0.11632,0.1552
58,0.36980968713760376,0.14236,0.1787
59,0.35698598623275757,0.12382,0.1526
60,0.21278521418571472,0.11648,0.1514
61,0.25695186853408813,0.1227,0.1568
62,0.2166931927204132,0.12834,0.1632
63,0.262077271938324,0.11624,0.1519
64,0.27666175365448,0.11538,0.1464
65,0.2855834364891052,0.11534,0.1526
66,0.36397212743759155,0.1342,0.1652
67,0.35732361674308777,0.16764,0.1998
68,0.17058375477790833,0.1249,0.1583
69,0.26948410272598267,0.11792,0.1526
70,0.3288986086845398,0.13656,0.1721
71,0.27324220538139343,0.11768,0.148
72,0.427570641040802,0.11894,0.1511
73,0.2104816883802414,0.11574,0.1528
74,0.3052675426006317,0.11998,0.1541
75,0.4896765649318695,0.10792,0.1424
76,0.3798008859157562,0.12808,0.1627
77,0.3446180820465088,0.13244,0.171
78,0.46080827713012695,0.11806,0.1506
79,0.39232689142227173,0.13034,0.1647
80,0.16737879812717438,0.11002,0.1433
81,0.3068389296531677,0.09312,0.1313
82,0.21193428337574005,0.04818,0.0986
83,0.16791604459285736,0.0423,0.094
84,0.19915442168712616,0.04094,0.0941
85,0.2139008790254593,0.03694,0.0925
86,0.13695701956748962,0.03696,0.0947
87,0.18472866714000702,0.03386,0.094
88,0.12697729468345642,0.03396,0.0927
89,0.14067789912223816,0.03208,0.0931
90,0.027068376541137695,0.0307,0.0951
91,0.054879121482372284,0.02928,0.0928
92,0.1337875872850418,0.02854,0.0924
93,0.1597866714000702,0.02876,0.0929
94,0.09535568952560425,0.02882,0.0932
95,0.09464364498853683,0.02588,0.0922
96,0.0835113450884819,0.02716,0.0952
97,0.1940353810787201,0.0262,0.0944
98,0.12355121225118637,0.02424,0.0919
99,0.16195061802864075,0.02474,0.092
100,0.12262643873691559,0.02392,0.0922
101,0.09541779011487961,0.0219,0.0933
102,0.012357071973383427,0.02222,0.0945
103,0.12537746131420135,0.02354,0.0958
104,0.030798304826021194,0.02186,0.0933
105,0.040498390793800354,0.02102,0.0962
106,0.1679532378911972,0.02032,0.0922
107,0.04302564263343811,0.02186,0.0952
108,0.12295261770486832,0.01962,0.0924
109,0.028139015659689903,0.01922,0.0956
110,0.09449678659439087,0.01922,0.0919
111,0.061348311603069305,0.0174,0.092
112,0.04190845042467117,0.0181,0.0932
113,0.03816439211368561,0.01798,0.0937
114,0.02043413370847702,0.01846,0.0955
115,0.0425206683576107,0.01734,0.0964
116,0.12745143473148346,0.0177,0.0976
117,0.15556761622428894,0.01572,0.0968
118,0.05559350922703743,0.01616,0.0978
119,0.08496996760368347,0.01584,0.0946
120,0.11329104751348495,0.01586,0.0953
121,0.048001065850257874,0.01508,0.0958
122,0.11988183110952377,0.01556,0.0957
123,0.02484508603811264,0.01154,0.0932
124,0.02159128151834011,0.01034,0.0926
125,0.0724259465932846,0.00986,0.0918
126,0.040367186069488525,0.01008,0.0909
127,0.018783099949359894,0.00942,0.0914
128,0.03813369944691658,0.00922,0.0914
129,0.020230557769536972,0.00976,0.0915
130,0.03260688856244087,0.00966,0.0915
131,0.054203473031520844,0.00876,0.0913
132,0.0384165421128273,0.009,0.0909
133,0.06467805802822113,0.00898,0.0908
134,0.11823812872171402,0.00872,0.0925
135,0.03214558959007263,0.00904,0.0913
136,0.08180221170186996,0.00926,0.0904
137,0.024710265919566154,0.00826,0.0923
138,0.012111084535717964,0.0079,0.0918
139,0.04028307646512985,0.00826,0.0907
140,0.02349933236837387,0.00796,0.09
141,0.012720728293061256,0.0082,0.0924
142,0.03513737767934799,0.00726,0.0909
143,0.0450923815369606,0.0091,0.0928
144,0.015283040702342987,0.00762,0.0921
145,0.018057439476251602,0.00716,0.091
146,0.06369020789861679,0.00794,0.0915
147,0.028007572516798973,0.00784,0.0905
148,0.04635453596711159,0.00758,0.0905
149,0.08045970648527145,0.00784,0.0909
150,0.019199490547180176,0.00806,0.0886
151,0.03163547068834305,0.0075,0.0891
152,0.05698550492525101,0.0068,0.0895
153,0.07345621287822723,0.0072,0.0897
154,0.01093202643096447,0.0077,0.0912
155,0.05869832634925842,0.00706,0.0907
156,0.028832554817199707,0.00772,0.0891
157,0.052870165556669235,0.00662,0.0897
158,0.022687973454594612,0.00666,0.0907
159,0.008363463915884495,0.00702,0.0922
160,0.0069992393255233765,0.00708,0.0915
161,0.03034907951951027,0.00666,0.0925
162,0.036984264850616455,0.00752,0.0912
163,0.026791701093316078,0.00668,0.0912
